Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1
,,,,,,,,725,12090.82527
,,,,,,,,726,12537.66439
,,,,,,,,727,13176.56579
,,,,,,,,728,13699.72823
,,,,,,,,729,14031.37834
,,,,,,,,730,14320.52174
,,,,,,,,731,14260.66757
,,,,,,,,732,14558.24808
,,,,,,,,733,14985.01908
,,,,,,,,734,15485.59045
,,,,,,,,735,16186.05248
,,,,,,,,736,17115.08541
,,,,,,,,737,18172.74548
,,,,,,,,738,18788.8243
,,,,,,,,739,18712.95271
,,,,,,,,740,18454.05443
,,,,,,,,741,17672.15636
,,,,,,,,742,16751.31739
,,,,,,,,743,15389.8243
,,,,,,,,744,14213.20088
,,,,,,,,745,13295.25576
,,,,,,,,746,12859.90881
,,,,,,,,747,12594.99427
,,,,,,,,748,12486.07212
,,,,,,,,749,12620.33541
,,,,,,,,750,12967.34555
,,,,,,,,751,13653.97722
,,,,,,,,752,14330.37292
,,,,,,,,753,14844.72295
,,,,,,,,754,14960.49112
,,,,,,,,755,14989.21387
,,,,,,,,756,15833.17157
,,,,,,,,757,16508.88763
,,,,,,,,758,17759.19601
,,,,,,,,759,19191.20537
,,,,,,,,760,19142.92236
,,,,,,,,761,19378.05342
,,,,,,,,762,19463.08474
,,,,,,,,763,19262.25986
,,,,,,,,764,18787.73305
,,,,,,,,765,17542.60442
,,,,,,,,766,16960.55756
,,,,,,,,767,15671.37409
,,,,,,,,768,14312.39603
,,,,,,,,769,13426.46531
,,,,,,,,770,13021.3964
,,,,,,,,771,12939.60412
,,,,,,,,772,12745.44269
,,,,,,,,773,12755.13366
,,,,,,,,774,13363.54772
,,,,,,,,775,14060.93932
,,,,,,,,776,15033.5165
,,,,,,,,777,15659.62991
,,,,,,,,778,16219.33286
,,,,,,,,779,16601.44419
,,,,,,,,780,17488.12503
,,,,,,,,781,18027.90701
,,,,,,,,782,19102.66301
,,,,,,,,783,20240.28595
,,,,,,,,784,19807.26167
,,,,,,,,785,19019.4936
,,,,,,,,786,18650.43204
,,,,,,,,787,18435.45889
,,,,,,,,788,18166.05077
,,,,,,,,789,17860.88671
,,,,,,,,790,16816.08651
,,,,,,,,791,15084.52502
,,,,,,,,792,13986.87262
,,,,,,,,793,13374.88516
,,,,,,,,794,12970.39547
,,,,,,,,795,12918.88961
,,,,,,,,796,12874.46613
,,,,,,,,797,12841.99057
,,,,,,,,798,13379.51715
,,,,,,,,799,13952.82346
,,,,,,,,800,14961.96282
,,,,,,,,801,15439.15754
,,,,,,,,802,15172.15344
,,,,,,,,803,15625.04268
,,,,,,,,804,17012.5297
,,,,,,,,805,17564.8945
,,,,,,,,806,17585.60393
,,,,,,,,807,17417.96752
,,,,,,,,808,17298.89095
,,,,,,,,809,17147.34479
,,,,,,,,810,16948.14082
,,,,,,,,811,16605.82275
,,,,,,,,812,16233.65786
,,,,,,,,813,15838.66947
,,,,,,,,814,14910.45774
,,,,,,,,815,13811.08277
,,,,,,,,816,12883.82542
,,,,,,,,817,12152.2525
,,,,,,,,818,11846.65986
,,,,,,,,819,11641.73026
,,,,,,,,820,11530.48948
,,,,,,,,821,11691.97089
,,,,,,,,822,12118.26808
,,,,,,,,823,12638.63925
,,,,,,,,824,12904.88453
,,,,,,,,825,12702.09404
,,,,,,,,826,12399.58705
,,,,,,,,827,12365.44964
,,,,,,,,828,12503.91035
,,,,,,,,829,12431.9055
,,,,,,,,830,12828.47483
,,,,,,,,831,13264.85535
,,,,,,,,832,13799.93043
,,,,,,,,833,14462.13106
,,,,,,,,834,14940.71196
,,,,,,,,835,15155.40181
,,,,,,,,836,15253.70797
,,,,,,,,837,14835.0307
