Resource,QLD_coal,QLD_coal_ccs,QLD_CCGT,QLD_CCGT_CCS,QLD_OCGT,QLD_wind,QLD_solar,QLD_biomass,QLD_hydro,QLD_PHES,QLD_battery
t167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.887053054163119e-7,-4.674613370547911e-7
t168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.887164156923213e-7,-4.608388638489266e-7
t169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.887268341787366e-7,-4.5169358059114933e-7
t170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.887413707261073e-7,-4.4151326680650785e-7
t171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.88390744806822e-7,-4.104915788662867e-7
t172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.884247638875271e-7,-3.9547338445358257e-7
t173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.884704654312599e-7,-3.7466923891166706e-7
t174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.885274413821462e-7,-3.4128157233214844e-7
t175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.885968824694902e-7,-2.5906587393897204e-7
t176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.883440286537051e-7,2.7148807474062187
t177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.884806480334133e-7,5.43669781341709
t178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.886700845831397e-7,5.436697846179749
t179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.889168022234364e-7,5.436697858550508
t180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.892273155098085e-7,5.436697861108789
t181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.893402334451183e-7,5.436697867298004
t182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.898103437020811e-7,5.436697850837482
t183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.903872528296473e-7,5.4366978071591205
t184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.910992543105279e-7,1.0889310872745583e-7
t185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.91984508432322e-7,-3.505315242562261e-7
t186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.927724017031185e-7,-4.2919264999284307e-7
t187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.938266322665898e-7,-4.867473692500931e-7
t188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.94820954902682e-7,-5.16649497895672e-7
t189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.957134921755825e-7,-5.359329647387749e-7
t190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.965151286483623e-7,-5.498574394894856e-7
t191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.969549717417273e-7,-5.487350475541973e-7
t192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.975223286809163e-7,-5.542856197210044e-7
t193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.979868159679651e-7,-5.560898428376871e-7
t194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.983683519596006e-7,-5.545632920007223e-7
