Resource,QLD_coal,QLD_coal_ccs,QLD_CCGT,QLD_CCGT_CCS,QLD_OCGT,QLD_wind,QLD_solar,QLD_biomass,QLD_hydro,QLD_PHES,QLD_battery
Zone,1,1,1,1,1,1,1,1,1,1,1
t158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74106.66920876043,4248.53933646866
t159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79458.2896554376,5239.91242321966
t160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84450.45246838228,5004.765715155433
t161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87128.20222802681,4953.766173149152
t162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87493.65462242335,4979.027638705102
t163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86676.31062187566,4079.9142166028237
t164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85645.67672934696,3188.9881252313407
t165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84824.2957415516,2374.483794719707
t166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84070.76058658758,1587.9238022915752
t167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83750.5748503442,897.12754278716
t168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83785.11077203986,813.5760495605504
t169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84377.25238072446,888.8623073185325
t170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85464.85062643964,930.2841848343012
t171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86865.02135307043,944.9461951265781
t172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88243.08021102397,915.2143669576805
t173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89548.93693863731,832.637983442792
t174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90959.47268362192,660.1426726951573
t175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93434.5849731275,325.7658514059435
t176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98321.72234895264,0.0005456558418424106
t177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103673.3427883696,1175.1105275594848
t178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109024.96322616129,1942.1644957914616
t179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114376.58366328153,2546.6215166144148
t180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119728.2040994797,3092.6413199690965
t181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125079.82453711523,3686.2744984233427
t182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130431.44497445684,4354.333186182767
t183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135783.06541256403,5239.912390739911
t184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140971.63376905821,5105.6884328070855
t185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143783.8506240025,4974.712015834533
t186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144357.56792245255,5099.608993302391
t187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143184.0056860101,4554.293786692153
t188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140620.43613715406,4157.125362979613
t189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137992.483244828,3849.6858145596884
t190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134181.7336989083,3547.2956237379344
t191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129824.30482328848,3297.584063334368
t192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124907.69003407589,2993.9003029276982
t193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120081.28926064492,2696.9162381396973
t194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115214.86304557374,2381.2942555834425
t195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109973.72147263025,1987.333382503935
t196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106154.34066606271,1691.7153055631309
t197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103196.78399039988,1348.965492460923
t198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99519.07217694516,846.5241789019996
t199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97939.59632961257,149.6438209609987
t200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100890.49219704558,0.0007102884635884881
t201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106242.11260876054,323.4674435302174
t202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111593.73304676604,1369.9553440237391
t203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116945.35347824817,2244.7471844120037
t204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122296.97391055,3112.2421621450867
t205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127648.59434150618,3983.038964751427
t206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133000.21478032065,5008.377335423201
t207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138351.83522292654,5239.912422597659
t208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141967.42777857537,5035.221491931577
